City,Zip,Job Description,Member,Unit,Dues,Join Date, Withdrawl Date,Race,Sex,Work Num,Worksite,Age,Employement Duration
PENSACOLA,32507,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,9/24/2013,,W,F,551,WARRINGTON ELEMENTARY,47,8
MILTON,32583,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,451,PLEASANT GROVE ELEMENTARY,32,8
CANTONMENT,32533,BUSINESS ED TEACHER 6-8,Y,EEA,64.87,8/19/2013,,B,M,601,WORKMAN MIDDLE,37,8
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,4/20/2015,,W,F,291,FERRY PASS ELEMENTARY,29,8
MOLINO,32577,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,52,27
PENSACOLA,32504,DEAN   9-12,Y,EEA,64.87,2/21/2017,,B,F,951,WASHINGTON HIGH,58,23
PENSACOLA,32507,SOCIAL STUDIES TEACHER   9-12,N,EEA,0.0,,,W,M,281,ESCAMBIA HIGH,48,8
MILTON,32571,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,8/27/2019,,W,M,951,WASHINGTON HIGH,32,8
PENSACOLA,32501,TECHNOLOGY ED TEACHER-VOC,N,EEA,0.0,,,W,M,862,PINE FOREST HIGH,33,8
PENSACOLA,32507,PRE-K TEACHER-SELF CONTAINED,Y,EEA,64.87,7/24/2014,,W,F,572,WEIS ELEMENTARY,55,7
PENSACOLA,32503,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,441,PINE MEADOW ELEMENTARY,42,7
CANTONMENT,32533,ESE-HOSPITAL/HOMEBOUND TEACHER,N,EEA,0.0,,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,50,7
CANTONMENT,32533,SCIENCE TEACHER   9-12,N,EEA,0.0,,,W,M,521,TATE HIGH,67,7
PENSACOLA,32503,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/19/2013,,W,F,491,SHERWOOD ELEMENTARY,48,13
SPANISH FORT,36527,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,921,MCARTHUR ELEMENTARY,61,7
PENSACOLA,32501,T.V. PRODUCTION TEACHER-VOC,N,EEA,0.0,,,W,M,521,TATE HIGH,32,7
PENSACOLA,32507,HEALTH OCCUPATIONS TEACHER-VOC,N,EEA,0.0,,,W,M,411,PENSACOLA HIGH,37,7
PENSACOLA,32507,SOCIAL STUDIES TEACHER   9-12,N,EEA,0.0,8/22/2017,,W,F,411,PENSACOLA HIGH,59,7
PENSACOLA,32506,MATHEMATICS TEACHER   9-12,Y,EEA,64.87,1/7/2014,,W,F,281,ESCAMBIA HIGH,61,21
ROBERTSDALE,36567,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,F,1311,KINGSFIELD ELEMENTARY,31,7
PENSACOLA,32504,PRE-K TEACHER-SELF CONTAINED,Y,EEA,64.87,9/12/2013,,W,F,361,MONTCLAIR ELEMENTARY,43,7
PENSACOLA,32534,MATHEMATICS TEACHER   6-8,N,EEA,0.0,,,W,M,221,RANSOM MIDDLE,33,7
PENSACOLA,32504,READING TEACHER   6-8,Y,EEA,64.87,9/13/2013,,W,F,301,FERRY PASS MIDDLE,39,17
PENSACOLA,32514,TSA-INSTRUCTION & CURRICULUM,N,EEA,0.0,,,W,M,9209,MATH/SCIENCE,39,7
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/14/2015,,W,F,291,FERRY PASS ELEMENTARY,45,7
GULF BREEZE,32563,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,31,7
PENSACOLA,32526,SCHOOL COUNSELOR  9-12,N,EEA,0.0,,,B,F,281,ESCAMBIA HIGH,40,7
PENSACOLA,32506,PERSONAL DEVELOPMENT TEACHER 6-8,Y,EEA,64.87,8/17/2017,,W,F,1221,BAILEY MIDDLE,39,7
PENSACOLA,32507,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,10/23/2013,,W,F,572,WEIS ELEMENTARY,45,7
PENSACOLA,32526,CYBERSECURITY TEACHER-VOC,N,EEA,0.0,,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,48,7
PENSACOLA,32506,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,3/22/2018,,B,F,1291,BEULAH MIDDLE,31,7
PENSACOLA,32504,DEAN   6-8,N,EEA,0.0,,,B,F,221,RANSOM MIDDLE,51,7
PENSACOLA,32514,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,9/24/2013,,W,F,1291,BEULAH MIDDLE,35,7
PENSACOLA,32503,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,21,CARO ELEMENTARY,31,7
PENSACOLA,32507,ART TEACHER 9-12,N,EEA,0.0,,,W,F,862,PINE FOREST HIGH,63,7
PENSACOLA,32507,SCIENCE TEACHER   6-8,Y,EEA,66.37,8/19/2013,,W,F,1221,BAILEY MIDDLE,58,7
PENSACOLA,32514,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/11/2014,,B,M,361,MONTCLAIR ELEMENTARY,49,7
MILTON,32583,SCIENCE TEACHER   6-8,Y,EEA,64.87,9/24/2013,,W,F,1291,BEULAH MIDDLE,37,7
MILTON,32583,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/19/2013,,W,F,1201,LIPSCOMB ELEMENTARY,30,7
CANTONMENT,32533,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,31,JIM ALLEN ELEMENTARY,29,7
PENSACOLA,32506,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,11/12/2015,,W,F,921,MCARTHUR ELEMENTARY,57,7
PENSACOLA,32514,SOCIAL STUDIES TEACHER   9-12,N,EEA,0.0,,,H,F,411,PENSACOLA HIGH,57,7
PENSACOLA,32507,MUSIC TEACHER K-5,N,EEA,0.0,3/30/2016,3/10/2017,W,F,1281,GLOBAL LEARNING ACADEMY,63,7
CANTONMENT,32533,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,,,B,M,862,PINE FOREST HIGH,56,24
PENSACOLA,32504,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,602,HOLM ELEMENTARY,60,28
NAVARRE,32566,READING TEACHER   9-12,N,EEA,0.0,7/24/2014,9/20/2015,B,F,862,PINE FOREST HIGH,56,7
PENSACOLA,32503,SCIENCE TEACHER   6-8,Y,EEA,66.37,3/23/2015,,W,F,301,FERRY PASS MIDDLE,44,7
SPANISH FORT,36527,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,10/7/2016,,W,F,111,BRENTWOOD ELEMENTARY,57,7
GULF BREEZE,32563,FOREIGN LANGUAGE TEACHER  9-12,Y,EEA,64.87,10/23/2013,,W,F,281,ESCAMBIA HIGH,39,7
PENSACOLA,32504,READING TEACHER   6-8,Y,EEA,64.87,10/7/2010,,W,F,61,BELLVIEW MIDDLE,51,20
CANTONMENT,32533,BUSINESS ED TEACHER-VOC,Y,EEA,64.87,8/3/2017,,W,F,521,TATE HIGH,27,7
PENSACOLA,32503,SOCIAL STUDIES TEACHER   6-8,N,EEA,0.0,,,W,F,671,BROWN-BARGE MIDDLE,47,24
CANTONMENT,32533,ESE-ADAPTIVE P.E. TEACHER,N,EEA,0.0,,,W,M,9360,EXCEPTIONAL STUDENT ED-WK LOC,51,7
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/24/2013,,W,F,501,SUTER ELEMENTARY,31,7
PENSACOLA,32503,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,7/24/2014,,W,M,461,SCENIC HEIGHTS ELEMENTARY,40,7
PENSACOLA,32506,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,7/29/2016,,B,F,61,BELLVIEW MIDDLE,48,7
MOLINO,32577,1ST GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/20/2015,,W,F,1261,MOLINO PARK ELEMENTARY,36,6
PENSACOLA,32506,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,1/26/2018,,W,F,451,PLEASANT GROVE ELEMENTARY,30,7
CANTONMENT,32533,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/19/2016,,W,F,111,BRENTWOOD ELEMENTARY,30,7
PENSACOLA,32526,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,9/22/2017,,W,F,1201,LIPSCOMB ELEMENTARY,57,7
SPANISH FORT,36527,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,10/23/2013,,I,F,271,ENSLEY ELEMENTARY,33,7
CANTONMENT,32533,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,863,LONGLEAF ELEMENTARY,33,7
MILTON,32583,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,5/15/2019,,W,F,361,MONTCLAIR ELEMENTARY,44,7
PENSACOLA,32504,FAMILY/CONSUMER SCIENCE TEACHER-VOC,N,EEA,0.0,,,W,F,862,PINE FOREST HIGH,31,7
PENSACOLA,32506,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,2/5/2016,,W,F,1241,BLUE ANGELS ELEMENTARY,30,7
PENSACOLA,32505,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,8/22/2020,,B,F,862,PINE FOREST HIGH,38,15
PENSACOLA,32503,T.V. PRODUCTION TEACHER-VOC,N,EEA,0.0,,,W,F,951,WASHINGTON HIGH,51,7
PENSACOLA,32526,TEACHER IN CHARGE,N,EEA,0.0,,,W,F,9304,DROPOUT PREVENTION PROG,43,12
CRESTVIEW,32539,MUSIC TEACHER K-5,N,EEA,0.0,,,W,M,371,MYRTLE GROVE ELEMENTARY,42,14
PENSACOLA,32503,ART TEACHER K-5,N,EEA,0.0,8/11/2014,9/1/2020,W,F,491,SHERWOOD ELEMENTARY,42,16
PENSACOLA,32507,READING TEACHER   6-8,Y,EEA,64.87,2/24/2020,,B,F,601,WORKMAN MIDDLE,53,16
PENSACOLA,32505,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,10/24/2013,5/31/2016,W,F,271,ENSLEY ELEMENTARY,33,7
PENSACOLA,32503,CHORAL DIRECTOR    6-8,Y,EEA,64.87,5/22/2019,,W,F,601,WORKMAN MIDDLE,29,7
PENSACOLA,32534,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,8/11/2014,,B,M,951,WASHINGTON HIGH,35,7
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,11/1/2013,,W,F,551,WARRINGTON ELEMENTARY,42,14
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,11/28/2017,,W,F,572,WEIS ELEMENTARY,49,20
PENSACOLA,32534,ESE-BEHAVIOR COACH,Y,EEA,64.87,9/20/2014,,W,F,471,SEMMES ELEMENTARY,58,7
PENSACOLA,32503,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,2/25/2020,,W,F,501,SUTER ELEMENTARY,41,7
CANTONMENT,32533,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,921,MCARTHUR ELEMENTARY,50,27
PENSACOLA,32514,READING TEACHER   9-12,N,EEA,0.0,,,W,F,862,PINE FOREST HIGH,42,7
PENSACOLA,32526,PHYSICAL ED TEACHER 9-12,Y,EEA,64.87,9/18/2001,,B,F,411,PENSACOLA HIGH,58,27
PENSACOLA,32526,MATHEMATICS TEACHER   6-8,Y,EEA,64.87,8/11/2014,,B,F,61,BELLVIEW MIDDLE,45,7
PENSACOLA,32503,PHYSICAL ED TEACHER 6-8,Y,EEA,64.87,8/12/2016,,B,M,1221,BAILEY MIDDLE,30,7
PENSACOLA,32502,ESE-BEHAVIOR COACH,Y,EEA,64.87,8/7/2015,,W,F,581,WEST PENSACOLA ELEMENTARY,31,7
PENSACOLA,32505,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/2/2019,,B,F,471,SEMMES ELEMENTARY,60,14
CANTONMENT,32533,TSA-INSTRUCTIONAL TECHNOLOGY MENTOR,N,EEA,0.0,,,W,F,9125,INFORMATION TECHNOLOGY,39,16
PENSACOLA,32506,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/11/2014,,W,F,21,CARO ELEMENTARY,33,7
CANTONMENT,32533,FOREIGN LANGUAGE TEACHER  9-12,Y,EEA,64.87,9/25/2018,,W,F,951,WASHINGTON HIGH,51,13
GULF SHORES,36542,PHYSICAL ED TEACHER 9-12,N,EEA,0.0,,,W,M,862,PINE FOREST HIGH,61,25
PENSACOLA,32505,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,B,M,521,TATE HIGH,39,7
PENSACOLA,32526,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,10/1/2019,,W,F,941,BEULAH ELEMENTARY,39,7
PENSACOLA,32503,ESE-ACCESS POINTS TEACHER,Y,EEA,64.87,8/11/2014,,H,F,922,ESCAMBIA WESTGATE CENTER,41,7
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,37,7
CANTONMENT,32533,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/16/2018,,W,F,191,COOK ELEMENTARY,40,7
PENSACOLA,32504,AGRICULTURE TEACHER-VOC,Y,EEA,64.87,8/11/2014,,W,F,1251,WEST FLORIDA TECH HIGH,35,7
PENSACOLA,32526,SCIENCE TEACHER   9-12,N,EEA,0.0,,,W,M,1251,WEST FLORIDA TECH HIGH,29,7
PENSACOLA,32504,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/7/2015,,W,F,471,SEMMES ELEMENTARY,50,6
GULF BREEZE,32563,PHYSICAL ED TEACHER K-5,N,EEA,0.0,,,W,M,1311,KINGSFIELD ELEMENTARY,31,7
PENSACOLA,32504,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,281,ESCAMBIA HIGH,30,7
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,1261,MOLINO PARK ELEMENTARY,32,7
PENSACOLA,32526,SCIENCE TEACHER   9-12,N,EEA,0.0,8/4/2017,1/6/2020,I,F,411,PENSACOLA HIGH,39,7
MILTON,32570,SCIENCE TEACHER   6-8,Y,EEA,64.87,8/9/2019,,W,F,1221,BAILEY MIDDLE,61,7
CANTONMENT,32533,4TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,H,F,1311,KINGSFIELD ELEMENTARY,43,7
PENSACOLA,32507,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/11/2014,,B,F,361,MONTCLAIR ELEMENTARY,29,7
CANTONMENT,32533,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,191,COOK ELEMENTARY,55,33
PENSACOLA,32514,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,8/11/2014,,W,F,602,HOLM ELEMENTARY,32,7
PENSACOLA,32526,ESE-DEPARTMENT CHAIRPERSON,Y,EEA,64.87,5/6/2015,,W,M,862,PINE FOREST HIGH,38,14
MILTON,32571,DEAN   6-8,N,EEA,0.0,,,B,M,601,WORKMAN MIDDLE,49,6
PENSACOLA,32507,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/22/2015,,W,F,451,PLEASANT GROVE ELEMENTARY,29,7
PENSACOLA,32514,BUSINESS ED TEACHER 6-8,Y,EEA,64.87,9/7/2020,,B,F,561,WARRINGTON MIDDLE,52,7
CANTONMENT,32533,BAND DIRECTOR    9-12,Y,EEA,64.87,,,W,M,521,TATE HIGH,28,7
PENSACOLA,32514,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,11/20/2015,,B,F,291,FERRY PASS ELEMENTARY,32,7
PENSACOLA,32526,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,B,F,1311,KINGSFIELD ELEMENTARY,30,7
PENSACOLA,32514,MATHEMATICS TEACHER   9-12,N,EEA,0.0,,,W,M,1251,WEST FLORIDA TECH HIGH,30,7
PENSACOLA,32504,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,471,SEMMES ELEMENTARY,50,7
MILTON,32570,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,7/22/2014,,W,F,921,MCARTHUR ELEMENTARY,34,7
CANTONMENT,32533,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,31,JIM ALLEN ELEMENTARY,45,7
CANTONMENT,32533,HEALTH OCCUPATIONS TEACHER-VOC,Y,EEA,66.37,8/30/2016,,W,M,951,WASHINGTON HIGH,40,7
PENSACOLA,32504,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/11/2014,,W,F,921,MCARTHUR ELEMENTARY,36,7
PENSACOLA,32514,HEALTH OCCUPATIONS TEACHER-VOC,Y,EEA,64.87,8/11/2014,,W,F,1251,WEST FLORIDA TECH HIGH,65,7
MILTON,32571,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/23/2016,,W,F,51,BELLVIEW ELEMENTARY,30,7
PENSACOLA,32503,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,11/20/2020,,W,M,411,PENSACOLA HIGH,33,7
PENSACOLA,32526,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,,,A,F,61,BELLVIEW MIDDLE,49,7
PENSACOLA,32526,MUSIC-STRINGS TEACHER-6-12,Y,EEA,64.87,11/8/2018,,W,F,1221,BAILEY MIDDLE,29,7
CENTURY,32535,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,101,BRATT ELEMENTARY,39,7
CANTONMENT,32533,AVIATION MAINTENANCE TEACHER-VOC,N,EEA,0.0,,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,62,7
PENSACOLA,32534,SCHOOL COUNSELOR  9-12,Y,EEA,64.87,8/11/2014,,B,F,862,PINE FOREST HIGH,30,7
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,4/17/2018,,W,F,1201,LIPSCOMB ELEMENTARY,27,7
PENSACOLA,32534,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,Y,EEA,64.87,3/26/2018,,W,F,111,BRENTWOOD ELEMENTARY,40,7
PENSACOLA,32506,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/1/2018,,W,M,862,PINE FOREST HIGH,38,7
CANTONMENT,32533,READING TEACHER   9-12,Y,EEA,64.87,8/3/2017,,W,F,521,TATE HIGH,27,7
PENSACOLA,32506,SOCIAL STUDIES TEACHER   9-12,Y,EEA,64.87,3/23/2015,,W,M,866,SUCCESS ACADEMY,35,7
PENSACOLA,32534,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/11/2014,,B,F,1311,KINGSFIELD ELEMENTARY,29,6
CANTONMENT,32533,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,66.37,8/7/2015,,B,F,361,MONTCLAIR ELEMENTARY,53,6
PENSACOLA,32505,ROTC INSTR - NAVY,N,EEA,0.0,,,B,M,862,PINE FOREST HIGH,55,6
PENSACOLA,32501,ESE-ADULT PROGRAM TEACHER,N,EEA,0.0,,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,52,6
PENSACOLA,32506,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/2/2014,,W,F,371,MYRTLE GROVE ELEMENTARY,36,6
PENSACOLA,32506,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,371,MYRTLE GROVE ELEMENTARY,38,6
PENSACOLA,32514,TECHNOLOGY ED TEACHER 6-8,N,EEA,0.0,,,W,F,601,WORKMAN MIDDLE,61,6
CANTONMENT,32533,ESE-GIFTED SELF-CONTAINED/CLUSTER TCHR,N,EEA,0.0,,,W,M,51,BELLVIEW ELEMENTARY,32,6
PENSACOLA,32503,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,8/11/2014,,W,F,941,BEULAH ELEMENTARY,41,26
CANTONMENT,32533,SCHOOL SOCIAL WORKER,Y,EEA,64.87,8/11/2014,,W,F,9419,SOCIAL WORK DEPARTMENT,33,6
CENTURY,32535,5TH GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,271,ENSLEY ELEMENTARY,23,7
PENSACOLA,32507,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,4/27/2016,,W,F,1241,BLUE ANGELS ELEMENTARY,45,16
PENSACOLA,32514,3RD GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,7/23/2020,,W,F,231,CORDOVA PARK ELEMENTARY,34,6
PENSACOLA,32501,REMEDIAL ED TEACHER 9-12,Y,EEA,64.87,4/24/2019,,B,M,951,WASHINGTON HIGH,51,6
PENSACOLA,32501,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,9/15/2015,,W,F,581,WEST PENSACOLA ELEMENTARY,37,6
PENSACOLA,32526,PHYSICAL ED TEACHER 9-12,Y,EEA,64.87,11/1/2018,,W,M,411,PENSACOLA HIGH,52,6
PENSACOLA,32501,ESE-INCLUSION SUPPORT TEACHER,N,EEA,0.0,,,W,F,191,COOK ELEMENTARY,30,6
PENSACOLA,32504,BUSINESS ED TEACHER 6-8,Y,EEA,64.87,8/27/2014,,W,F,1221,BAILEY MIDDLE,54,6
PENSACOLA,32503,CURRICULUM COORDINATOR K-5,Y,EEA,64.87,8/11/2014,,W,M,291,FERRY PASS ELEMENTARY,31,6
PENSACOLA,32504,MUSIC TEACHER K-5,N,EEA,0.0,,,W,F,31,JIM ALLEN ELEMENTARY,56,12
PACE,32571,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,7/25/2020,,W,F,1261,MOLINO PARK ELEMENTARY,45,20
PENSACOLA,32506,1ST GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,B,F,581,WEST PENSACOLA ELEMENTARY,31,6
PACE,32571,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,8/11/2014,,W,F,31,JIM ALLEN ELEMENTARY,30,6
PENSACOLA,32526,ESE PK-VE SELF-CONTAINED TEACHER,Y,EEA,64.87,5/21/2015,,W,F,602,HOLM ELEMENTARY,48,6
PENSACOLA,32514,ENG AS A SECOND LANGUAGE K-12,Y,EEA,64.87,8/22/2014,,H,F,271,ENSLEY ELEMENTARY,61,6
HOLT,32564,WELDING TEACHER-VOC,Y,EEA,64.87,8/11/2014,,W,M,861,GEORGE STONE TECHNICAL COLLEGE,46,6
CANTONMENT,32533,ART TEACHER K-5,Y,EEA,64.87,3/13/2018,,A,F,371,MYRTLE GROVE ELEMENTARY,53,30
PACE,32571,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,111,BRENTWOOD ELEMENTARY,44,6
GULF BREEZE,32561,SCHOOL COUNSELOR  6-8,Y,EEA,64.87,3/28/2016,,W,F,671,BROWN-BARGE MIDDLE,47,6
CANTONMENT,32533,CAREER EDUCATION COACH-VOC,Y,EEA,64.87,10/23/2013,,A,F,9365,DIR VOCATIONAL EDUC,55,17
PENSACOLA,32526,KINDERGARTEN-SELF CONTAINED,Y,EEA,64.87,5/25/2016,,W,F,863,LONGLEAF ELEMENTARY,40,6
CANTONMENT,32533,KINDERGARTEN-SELF CONTAINED,N,EEA,0.0,,,W,F,1201,LIPSCOMB ELEMENTARY,33,6
PENSACOLA BEACH,32561,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/14/2014,,W,F,863,LONGLEAF ELEMENTARY,59,6
NAVARRE,32566,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,9/24/2019,,W,F,1201,LIPSCOMB ELEMENTARY,34,6
PACE,32571,RESOURCE TEACHER,Y,EEA,64.87,,,W,F,561,WARRINGTON MIDDLE,40,6
PENSACOLA,32514,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,2/16/2018,,W,F,301,FERRY PASS MIDDLE,29,6
PENSACOLA,32526,2ND GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,8/2/2019,,B,F,863,LONGLEAF ELEMENTARY,45,6
PENSACOLA,32503,4TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,3/17/2010,,B,F,863,LONGLEAF ELEMENTARY,46,16
PENSACOLA,32503,ESE-ACCESS POINTS TEACHER,N,EEA,0.0,,,W,F,1291,BEULAH MIDDLE,37,6
PENSACOLA,32506,LANGUAGE ARTS TEACHER    9-12,Y,EEA,64.87,9/2/2014,,W,M,862,PINE FOREST HIGH,39,17
PENSACOLA,32503,ESE-HOSPITAL/HOMEBOUND TEACHER,Y,EEA,64.87,8/15/2014,,W,F,9360,EXCEPTIONAL STUDENT ED-WK LOC,39,6
PENSACOLA,32514,INSTRUCTIONAL COACH,N,EEA,0.0,,,W,F,61,BELLVIEW MIDDLE,54,23
PENSACOLA,32503,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,9/2/2015,,W,F,51,BELLVIEW ELEMENTARY,35,6
PENSACOLA,32506,VIRTUAL LAB TEACHER-SCIENCE 9-12,N,EEA,0.0,,,W,F,281,ESCAMBIA HIGH,53,28
PENSACOLA,32514,ESE-INCLUSION SUPPORT TEACHER,Y,EEA,64.87,9/4/2014,,W,F,61,BELLVIEW MIDDLE,52,6
CANTONMENT,32533,LANGUAGE ARTS TEACHER    9-12,N,EEA,0.0,,,W,M,281,ESCAMBIA HIGH,37,18
PENSACOLA,32503,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,191,COOK ELEMENTARY,42,17
PENSACOLA,32501,LIBRARIAN/MEDIA SPEC  K-5,Y,EEA,64.87,9/4/2014,,W,F,581,WEST PENSACOLA ELEMENTARY,40,6
PENSACOLA,32526,ESE-O.J.T. COORDINATOR,Y,EEA,64.87,10/1/2018,,B,F,281,ESCAMBIA HIGH,61,6
PENSACOLA,32526,POSITIVE BEHAVIOR SUPPORT COACH,N,EEA,0.0,,,W,M,51,BELLVIEW ELEMENTARY,51,2
PENSACOLA,32503,SOCIAL STUDIES TEACHER   6-8,Y,EEA,64.87,2/16/2018,,W,M,301,FERRY PASS MIDDLE,40,6
PENSACOLA,32591,5TH GRADE TCHR--SELF CONTAINED,Y,EEA,64.87,5/22/2020,,W,F,941,BEULAH ELEMENTARY,49,6
LILLIAN,36549,3RD GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,51,BELLVIEW ELEMENTARY,30,5
PACE,32571,FDLRS SPECIALIST,N,EEA,0.0,,,W,F,9370,F.D.L.R.S.,36,6
PENSACOLA,32526,BAND DIRECTOR    6-8,Y,EEA,64.87,5/2/2016,,B,M,561,WARRINGTON MIDDLE,30,6
FOLEY,36535,2ND GRADE TCHR--SELF CONTAINED,N,EEA,0.0,,,W,F,941,BEULAH ELEMENTARY,51,27
PENSACOLA,32526,SOCIAL STUDIES TEACHER   9-12,N,EEA,0.0,,,W,M,862,PINE FOREST HIGH,47,21
PENSACOLA,32526,FAMILY/CONSUMER SCIENCE TEACHER-VOC,N,EEA,0.0,4/16/2018,,W,F,951,WASHINGTON HIGH,37,6
PENSACOLA,32506,MUSIC TEACHER K-5,Y,EEA,64.87,11/30/2018,,W,F,451,PLEASANT GROVE ELEMENTARY,69,6
MILTON,32571,INSTRUCTIONAL COACH,Y,EEA,64.87,12/4/2019,,B,F,862,PINE FOREST HIGH,30,6
